origen_id,origen_zona,destino_id,destino_zona,distancia_geodesica_km,distancia_manhattan_aprox_km,distancia_manhattan_exacta_km,duracion_normal_min,duracion_hora_punta_min,duracion_hora_valle_min
239,Upper West Side South,153,Marble Hill,11.728,16.014,15.915,38.2,47.7,31.8
239,Upper West Side South,158,Meatpacking/West Village West,6.007,8.011,7.96,19.1,23.9,15.9
239,Upper West Side South,161,Midtown Center,2.881,2.958,2.99,7.2,9.0,6.0
239,Upper West Side South,162,Midtown East,3.075,3.561,3.586,8.6,10.8,7.2
239,Upper West Side South,163,Midtown North,2.172,2.259,2.283,5.5,6.8,4.6
239,Upper West Side South,164,Midtown South,3.968,4.483,4.44,10.7,13.3,8.9
239,Upper West Side South,166,Morningside Heights,3.169,4.264,4.237,10.2,12.7,8.5
239,Upper West Side South,170,Murray Hill,4.022,4.032,4.079,9.8,12.2,8.2
239,Upper West Side South,186,Penn Station/Madison Sq West,4.107,5.11,5.07,12.2,15.2,10.1
239,Upper West Side South,194,Randalls Island,4.627,5.374,5.386,12.9,16.2,10.8
239,Upper West Side South,202,Roosevelt Island,3.445,4.887,4.87,11.7,14.6,9.7
239,Upper West Side South,209,Seaport,8.581,10.44,10.355,24.9,31.1,20.7
239,Upper West Side South,211,SoHo,6.946,8.615,8.548,20.5,25.6,17.1
239,Upper West Side South,224,Stuy Town/Peter Cooper Village,5.793,5.961,6.025,14.5,18.1,12.1
239,Upper West Side South,229,Sutton Place/Turtle Bay North,3.231,4.169,4.183,10.0,12.5,8.4
239,Upper West Side South,230,Times Sq/Theatre District,2.722,3.153,3.124,7.5,9.4,6.2
239,Upper West Side South,231,TriBeCa/Civic Center,7.754,9.833,9.761,23.4,29.3,19.5
239,Upper West Side South,232,Two Bridges/Seward Park,7.697,8.058,7.971,19.1,23.9,15.9
239,Upper West Side South,233,UN/Turtle Bay South,3.844,4.475,4.507,10.8,13.5,9.0
239,Upper West Side South,234,Union Sq,4.946,5.847,5.796,13.9,17.4,11.6
239,Upper West Side South,236,Upper East Side North,1.867,2.229,2.199,5.3,6.6,4.4
239,Upper West Side South,237,Upper East Side South,2.027,2.808,2.807,6.7,8.4,5.6
239,Upper West Side South,238,Upper West Side North,0.981,1.334,1.326,3.2,4.0,2.7
239,Upper West Side South,239,Upper West Side South,0.0,0.0,0.0,0.0,0.0,0.0
239,Upper West Side South,243,Washington Heights North,8.995,12.012,11.932,28.6,35.8,23.9
239,Upper West Side South,244,Washington Heights South,7.141,9.575,9.512,22.8,28.5,19.0
239,Upper West Side South,246,West Chelsea/Hudson Yards,4.022,5.56,5.53,13.3,16.6,11.1
239,Upper West Side South,249,West Village,5.854,7.542,7.489,18.0,22.5,15.0
239,Upper West Side South,261,World Trade Center,8.802,11.229,11.147,26.8,33.4,22.3
239,Upper West Side South,262,Yorkville East,2.854,3.622,3.58,8.6,10.7,7.2
239,Upper West Side South,263,Yorkville West,2.402,2.925,2.887,6.9,8.7,5.8
243,Washington Heights North,4,Alphabet City,15.271,18.554,18.395,44.1,55.2,36.8
243,Washington Heights North,12,Battery Park,18.489,24.144,23.976,57.5,71.9,48.0
243,Washington Heights North,13,Battery Park City,17.576,23.179,23.022,55.3,69.1,46.0
243,Washington Heights North,24,Bloomingdale,6.714,8.895,8.833,21.2,26.5,17.7
243,Washington Heights North,41,Central Harlem,6.064,7.427,7.363,17.7,22.1,14.7
243,Washington Heights North,42,Central Harlem North,4.366,4.987,4.938,11.9,14.8,9.9
243,Washington Heights North,43,Central Park,8.735,11.065,10.978,26.3,32.9,22.0
243,Washington Heights North,45,Chinatown,16.983,21.608,21.444,51.5,64.3,42.9
243,Washington Heights North,48,Clinton East,11.58,15.375,15.271,36.6,45.8,30.5
243,Washington Heights North,50,Clinton West,11.378,15.382,15.285,36.7,45.9,30.6
243,Washington Heights North,68,East Chelsea,13.331,17.766,17.648,42.4,52.9,35.3
243,Washington Heights North,74,East Harlem North,6.224,6.593,6.519,15.6,19.6,13.0
243,Washington Heights North,75,East Harlem South,7.53,8.546,8.461,20.3,25.4,16.9
243,Washington Heights North,79,East Village,15.062,18.887,18.737,45.0,56.2,37.5
243,Washington Heights North,87,Financial District North,17.841,23.03,22.863,54.9,68.6,45.7
243,Washington Heights North,88,Financial District South,18.32,23.754,23.585,56.6,70.8,47.2
243,Washington Heights North,90,Flatiron,13.853,18.198,18.071,43.4,54.2,36.1
243,Washington Heights North,100,Garment District,12.436,16.255,16.139,38.7,48.4,32.3
243,Washington Heights North,103,Governor's Island/Ellis Island/Liberty Island,20.859,28.123,27.952,67.1,83.9,55.9
243,Washington Heights North,107,Gramercy,14.04,17.705,17.566,42.2,52.7,35.1
243,Washington Heights North,113,Greenwich Village North,14.77,19.048,18.908,45.4,56.7,37.8
243,Washington Heights North,114,Greenwich Village South,15.302,19.78,19.636,47.1,58.9,39.3
243,Washington Heights North,116,Hamilton Heights,3.595,4.674,4.639,11.1,13.9,9.3
243,Washington Heights North,120,Highbridge Park,1.181,1.384,1.394,3.3,4.2,2.8
243,Washington Heights North,125,Hudson Sq,15.835,20.866,20.724,49.7,62.2,41.4
243,Washington Heights North,127,Inwood,1.514,2.145,2.137,5.1,6.4,4.3
243,Washington Heights North,128,Inwood Hill Park,1.84,2.414,2.396,5.8,7.2,4.8
243,Washington Heights North,137,Kips Bay,13.47,16.662,16.524,39.7,49.6,33.0
243,Washington Heights North,140,Lenox Hill East,10.341,12.032,11.919,28.6,35.8,23.8
243,Washington Heights North,141,Lenox Hill West,10.265,12.286,12.176,29.2,36.5,24.4
243,Washington Heights North,142,Lincoln Square East,10.14,13.405,13.312,31.9,39.9,26.6
243,Washington Heights North,143,Lincoln Square West,10.128,13.666,13.578,32.6,40.7,27.2
243,Washington Heights North,144,Little Italy/NoLiTa,16.065,20.568,20.414,49.0,61.2,40.8
243,Washington Heights North,148,Lower East Side,16.107,20.272,20.113,48.3,60.3,40.2
243,Washington Heights North,151,Manhattan Valley,7.213,9.569,9.502,22.8,28.5,19.0
243,Washington Heights North,152,Manhattanville,4.691,6.125,6.079,14.6,18.2,12.2
243,Washington Heights North,153,Marble Hill,2.823,4.002,3.983,9.6,11.9,8.0
243,Washington Heights North,158,Meatpacking/West Village West,15.002,20.023,19.892,47.7,59.7,39.8
243,Washington Heights North,161,Midtown Center,11.636,14.812,14.697,35.3,44.1,29.4
243,Washington Heights North,162,Midtown East,11.64,14.506,14.388,34.5,43.2,28.8
243,Washington Heights North,163,Midtown North,10.963,14.091,13.985,33.6,42.0,28.0
243,Washington Heights North,164,Midtown South,12.836,16.495,16.371,39.3,49.1,32.7
243,Washington Heights North,166,Morningside Heights,5.827,7.749,7.695,18.5,23.1,15.4
243,Washington Heights North,170,Murray Hill,12.741,16.02,15.893,38.1,47.7,31.8
243,Washington Heights North,186,Penn Station/Madison Sq West,13.068,17.122,17.002,40.8,51.0,34.0
243,Washington Heights North,194,Randalls Island,7.374,8.038,8.114,19.5,24.3,16.2
243,Washington Heights North,202,Roosevelt Island,10.671,12.023,11.903,28.6,35.7,23.8
243,Washington Heights North,209,Seaport,17.493,22.453,22.287,53.5,66.9,44.6
243,Washington Heights North,211,SoHo,15.89,20.627,20.479,49.2,61.4,41.0
243,Washington Heights North,224,Stuy Town/Peter Cooper Village,14.395,17.627,17.478,41.9,52.4,35.0
243,Washington Heights North,229,Sutton Place/Turtle Bay North,11.476,13.889,13.768,33.0,41.3,27.5
243,Washington Heights North,230,Times Sq/Theatre District,11.641,15.165,15.056,36.1,45.2,30.1
243,Washington Heights North,231,TriBeCa/Civic Center,16.72,21.845,21.692,52.1,65.1,43.4
243,Washington Heights North,232,Two Bridges/Seward Park,16.369,20.07,19.902,47.8,59.7,39.8
243,Washington Heights North,233,UN/Turtle Bay South,12.32,15.095,14.968,35.9,44.9,29.9
243,Washington Heights North,234,Union Sq,13.849,17.86,17.728,42.5,53.2,35.5
243,Washington Heights North,236,Upper East Side North,8.755,10.566,10.473,25.1,31.4,20.9
243,Washington Heights North,237,Upper East Side South,10.209,12.611,12.506,30.0,37.5,25.0
243,Washington Heights North,238,Upper West Side North,8.016,10.678,10.605,25.5,31.8,21.2
243,Washington Heights North,239,Upper West Side South,8.995,12.012,11.932,28.6,35.8,23.9
243,Washington Heights North,243,Washington Heights North,0.0,0.0,0.0,0.0,0.0,0.0
243,Washington Heights North,244,Washington Heights South,1.856,2.438,2.42,5.8,7.3,4.8
243,Washington Heights North,246,West Chelsea/Hudson Yards,12.998,17.572,17.462,41.9,52.4,34.9
243,Washington Heights North,249,West Village,14.836,19.555,19.421,46.6,58.3,38.8
243,Washington Heights North,261,World Trade Center,17.772,23.241,23.079,55.4,69.2,46.2
243,Washington Heights North,262,Yorkville East,9.088,10.173,10.07,24.2,30.2,20.1
243,Washington Heights North,263,Yorkville West,8.834,10.241,10.143,24.3,30.4,20.3
244,Washington Heights South,4,Alphabet City,13.439,16.117,15.976,38.3,47.9,32.0
244,Washington Heights South,12,Battery Park,16.633,21.707,21.556,51.7,64.7,43.1
244,Washington Heights South,13,Battery Park City,15.719,20.741,20.602,49.4,61.8,41.2
244,Washington Heights South,24,Bloomingdale,4.858,6.458,6.413,15.4,19.2,12.8
244,Washington Heights South,41,Central Harlem,4.234,4.99,4.943,11.9,14.8,9.9
244,Washington Heights South,42,Central Harlem North,2.605,2.656,2.687,6.4,8.1,5.4
244,Washington Heights South,43,Central Park,6.886,8.628,8.558,20.5,25.7,17.1
244,Washington Heights South,45,Chinatown,15.132,19.171,19.025,45.7,57.1,38.0
244,Washington Heights South,48,Clinton East,9.725,12.937,12.851,30.8,38.6,25.7
244,Washington Heights South,50,Clinton West,9.529,12.945,12.865,30.9,38.6,25.7
244,Washington Heights South,68,East Chelsea,11.476,15.328,15.228,36.5,45.7,30.5
244,Washington Heights South,74,East Harlem North,4.515,4.844,4.892,11.7,14.7,9.8
244,Washington Heights South,75,East Harlem South,5.753,6.108,6.041,14.5,18.1,12.1
244,Washington Heights South,79,East Village,13.216,16.45,16.317,39.2,49.0,32.6
244,Washington Heights South,87,Financial District North,15.986,20.592,20.443,49.1,61.3,40.9
244,Washington Heights South,88,Financial District South,16.465,21.317,21.165,50.8,63.5,42.3
244,Washington Heights South,90,Flatiron,11.997,15.76,15.651,37.6,47.0,31.3
244,Washington Heights South,100,Garment District,10.579,13.818,13.72,32.9,41.2,27.4
244,Washington Heights South,103,Governor's Island/Ellis Island/Liberty Island,19.008,25.686,25.532,61.3,76.6,51.1
244,Washington Heights South,107,Gramercy,12.191,15.268,15.147,36.4,45.4,30.3
244,Washington Heights South,113,Greenwich Village North,12.915,16.61,16.488,39.6,49.5,33.0
244,Washington Heights South,114,Greenwich Village South,13.447,17.342,17.216,41.3,51.6,34.4
244,Washington Heights South,116,Hamilton Heights,1.739,2.237,2.219,5.3,6.7,4.4
244,Washington Heights South,120,Highbridge Park,1.095,1.504,1.501,3.6,4.5,3.0
244,Washington Heights South,125,Hudson Sq,13.978,18.429,18.304,43.9,54.9,36.6
244,Washington Heights South,127,Inwood,3.285,4.582,4.557,10.9,13.7,9.1
244,Washington Heights South,128,Inwood Hill Park,3.696,4.852,4.816,11.6,14.4,9.6
244,Washington Heights South,137,Kips Bay,11.63,14.224,14.104,33.9,42.3,28.2
244,Washington Heights South,140,Lenox Hill East,8.539,9.595,9.499,22.8,28.5,19.0
244,Washington Heights South,141,Lenox Hill West,8.444,9.848,9.756,23.4,29.3,19.5
244,Washington Heights South,142,Lincoln Square East,8.284,10.968,10.893,26.1,32.7,21.8
244,Washington Heights South,143,Lincoln Square West,8.278,11.228,11.159,26.8,33.5,22.3
244,Washington Heights South,144,Little Italy/NoLiTa,14.212,18.13,17.994,43.2,54.0,36.0
244,Washington Heights South,148,Lower East Side,14.259,17.835,17.694,42.5,53.1,35.4
244,Washington Heights South,151,Manhattan Valley,5.357,7.131,7.083,17.0,21.2,14.2
244,Washington Heights South,152,Manhattanville,2.835,3.687,3.66,8.8,11.0,7.3
244,Washington Heights South,153,Marble Hill,4.617,6.439,6.403,15.4,19.2,12.8
244,Washington Heights South,158,Meatpacking/West Village West,13.148,17.585,17.472,41.9,52.4,34.9
244,Washington Heights South,161,Midtown Center,9.785,12.374,12.277,29.5,36.8,24.6
244,Washington Heights South,162,Midtown East,9.796,12.069,11.968,28.7,35.9,23.9
244,Washington Heights South,163,Midtown North,9.109,11.653,11.565,27.8,34.7,23.1
244,Washington Heights South,164,Midtown South,10.982,14.057,13.952,33.5,41.9,27.9
244,Washington Heights South,166,Morningside Heights,3.972,5.311,5.275,12.7,15.8,10.6
244,Washington Heights South,170,Murray Hill,10.894,13.583,13.473,32.3,40.4,26.9
244,Washington Heights South,186,Penn Station/Madison Sq West,11.212,14.685,14.582,35.0,43.7,29.2
244,Washington Heights South,194,Randalls Island,5.807,7.057,7.097,17.0,21.3,14.2
244,Washington Heights South,202,Roosevelt Island,8.892,9.586,9.483,22.8,28.4,19.0
244,Washington Heights South,209,Seaport,15.639,20.015,19.867,47.7,59.6,39.7
244,Washington Heights South,211,SoHo,14.034,18.19,18.06,43.3,54.2,36.1
244,Washington Heights South,224,Stuy Town/Peter Cooper Village,12.56,15.189,15.059,36.1,45.2,30.1
244,Washington Heights South,229,Sutton Place/Turtle Bay North,9.647,11.451,11.348,27.2,34.0,22.7
244,Washington Heights South,230,Times Sq/Theatre District,9.785,12.728,12.636,30.3,37.9,25.3
244,Washington Heights South,231,TriBeCa/Civic Center,14.863,19.408,19.272,46.3,57.8,38.5
244,Washington Heights South,232,Two Bridges/Seward Park,14.532,17.633,17.483,42.0,52.4,35.0
244,Washington Heights South,233,UN/Turtle Bay South,10.484,12.658,12.548,30.1,37.6,25.1
244,Washington Heights South,234,Union Sq,11.995,15.422,15.308,36.7,45.9,30.6
244,Washington Heights South,236,Upper East Side North,6.931,8.128,8.053,19.3,24.2,16.1
244,Washington Heights South,237,Upper East Side South,8.371,10.173,10.086,24.2,30.3,20.2
244,Washington Heights South,238,Upper West Side North,6.162,8.241,8.186,19.6,24.6,16.4
244,Washington Heights South,239,Upper West Side South,7.141,9.575,9.512,22.8,28.5,19.0
244,Washington Heights South,243,Washington Heights North,1.856,2.438,2.42,5.8,7.3,4.8
244,Washington Heights South,244,Washington Heights South,0.0,0.0,0.0,0.0,0.0,0.0
244,Washington Heights South,246,West Chelsea/Hudson Yards,11.149,15.135,15.042,36.1,45.1,30.1
244,Washington Heights South,249,West Village,12.979,17.117,17.001,40.8,51.0,34.0
244,Washington Heights South,261,World Trade Center,15.915,20.803,20.659,49.6,62.0,41.3
244,Washington Heights South,262,Yorkville East,7.317,7.736,7.65,18.4,23.0,15.3
244,Washington Heights South,263,Yorkville West,7.037,7.804,7.724,18.5,23.2,15.4
246,West Chelsea/Hudson Yards,4,Alphabet City,3.999,5.58,5.576,13.4,16.7,11.2
246,West Chelsea/Hudson Yards,12,Battery Park,5.677,6.572,6.514,15.6,19.5,13.0
246,West Chelsea/Hudson Yards,13,Battery Park City,4.695,5.607,5.56,13.3,16.7,11.1
246,West Chelsea/Hudson Yards,24,Bloomingdale,6.307,8.677,8.629,20.7,25.9,17.3
246,West Chelsea/Hudson Yards,41,Central Harlem,7.205,10.145,10.099,24.2,30.3,20.2
246,West Chelsea/Hudson Yards,42,Central Harlem North,8.973,12.585,12.524,30.1,37.6,25.0
246,West Chelsea/Hudson Yards,43,Central Park,4.587,6.507,6.484,15.6,19.5,13.0
246,West Chelsea/Hudson Yards,45,Chinatown,4.563,5.033,5.076,12.2,15.2,10.2
246,West Chelsea/Hudson Yards,48,Clinton East,1.555,2.197,2.191,5.3,6.6,4.4
246,West Chelsea/Hudson Yards,50,Clinton West,1.62,2.19,2.177,5.2,6.5,4.4
246,West Chelsea/Hudson Yards,68,East Chelsea,0.643,0.89,0.89,2.1,2.7,1.8
246,West Chelsea/Hudson Yards,74,East Harlem North,7.741,10.979,10.943,26.3,32.8,21.9
246,West Chelsea/Hudson Yards,75,East Harlem South,6.388,9.026,9.001,21.6,27.0,18.0
246,West Chelsea/Hudson Yards,79,East Village,3.236,4.388,4.393,10.5,13.2,8.8
246,West Chelsea/Hudson Yards,87,Financial District North,5.172,5.457,5.401,13.0,16.2,10.8
246,West Chelsea/Hudson Yards,88,Financial District South,5.583,6.182,6.123,14.7,18.4,12.2
246,West Chelsea/Hudson Yards,90,Flatiron,1.362,1.823,1.826,4.4,5.5,3.7
246,West Chelsea/Hudson Yards,100,Garment District,1.286,1.317,1.323,3.2,4.0,2.6
246,West Chelsea/Hudson Yards,103,Governor's Island/Ellis Island/Liberty Island,7.862,10.551,10.489,25.2,31.5,21.0
246,West Chelsea/Hudson Yards,107,Gramercy,2.489,3.527,3.517,8.4,10.6,7.0
246,West Chelsea/Hudson Yards,113,Greenwich Village North,2.444,3.126,3.138,7.5,9.4,6.3
246,West Chelsea/Hudson Yards,114,Greenwich Village South,2.829,3.335,3.357,8.1,10.1,6.7
246,West Chelsea/Hudson Yards,116,Hamilton Heights,9.43,12.898,12.823,30.8,38.5,25.6
246,West Chelsea/Hudson Yards,120,Highbridge Park,12.096,16.639,16.543,39.7,49.6,33.1
246,West Chelsea/Hudson Yards,125,Hudson Sq,3.015,3.294,3.262,7.8,9.8,6.5
246,West Chelsea/Hudson Yards,127,Inwood,14.419,19.717,19.599,47.0,58.8,39.2
246,West Chelsea/Hudson Yards,128,Inwood Hill Park,14.832,19.987,19.858,47.7,59.6,39.7
246,West Chelsea/Hudson Yards,137,Kips Bay,2.729,3.768,3.742,9.0,11.2,7.5
246,West Chelsea/Hudson Yards,140,Lenox Hill East,4.375,5.54,5.544,13.3,16.6,11.1
246,West Chelsea/Hudson Yards,141,Lenox Hill West,4.042,5.286,5.286,12.7,15.9,10.6
246,West Chelsea/Hudson Yards,142,Lincoln Square East,2.949,4.167,4.15,10.0,12.4,8.3
246,West Chelsea/Hudson Yards,143,Lincoln Square West,2.871,3.906,3.884,9.3,11.7,7.8
246,West Chelsea/Hudson Yards,144,Little Italy/NoLiTa,3.65,4.202,4.232,10.2,12.7,8.5
246,West Chelsea/Hudson Yards,148,Lower East Side,3.974,4.93,4.954,11.9,14.9,9.9
246,West Chelsea/Hudson Yards,151,Manhattan Valley,5.809,8.003,7.96,19.1,23.9,15.9
246,West Chelsea/Hudson Yards,152,Manhattanville,8.339,11.448,11.383,27.3,34.1,22.8
246,West Chelsea/Hudson Yards,153,Marble Hill,15.746,21.574,21.445,51.5,64.3,42.9
246,West Chelsea/Hudson Yards,158,Meatpacking/West Village West,2.072,2.451,2.43,5.8,7.3,4.9
246,West Chelsea/Hudson Yards,161,Midtown Center,2.283,2.761,2.765,6.6,8.3,5.5
246,West Chelsea/Hudson Yards,162,Midtown East,2.7,3.066,3.074,7.4,9.2,6.1
246,West Chelsea/Hudson Yards,163,Midtown North,2.551,3.481,3.477,8.3,10.4,7.0
246,West Chelsea/Hudson Yards,164,Midtown South,1.677,2.129,2.105,5.1,6.3,4.2
246,West Chelsea/Hudson Yards,166,Morningside Heights,7.183,9.824,9.767,23.4,29.3,19.5
246,West Chelsea/Hudson Yards,170,Murray Hill,2.242,2.787,2.755,6.6,8.3,5.5
246,West Chelsea/Hudson Yards,186,Penn Station/Madison Sq West,1.114,1.518,1.506,3.6,4.5,3.0
246,West Chelsea/Hudson Yards,194,Randalls Island,7.904,10.934,10.916,26.2,32.7,21.8
246,West Chelsea/Hudson Yards,202,Roosevelt Island,4.664,5.549,5.559,13.3,16.7,11.1
246,West Chelsea/Hudson Yards,209,Seaport,4.912,4.94,4.996,12.0,15.0,10.0
246,West Chelsea/Hudson Yards,211,SoHo,3.274,3.476,3.51,8.4,10.5,7.0
246,West Chelsea/Hudson Yards,224,Stuy Town/Peter Cooper Village,3.325,4.716,4.701,11.3,14.1,9.4
246,West Chelsea/Hudson Yards,229,Sutton Place/Turtle Bay North,3.304,3.683,3.694,8.9,11.1,7.4
246,West Chelsea/Hudson Yards,230,Times Sq/Theatre District,1.823,2.407,2.406,5.8,7.2,4.8
246,West Chelsea/Hudson Yards,231,TriBeCa/Civic Center,3.96,4.273,4.23,10.2,12.7,8.5
246,West Chelsea/Hudson Yards,232,Two Bridges/Seward Park,4.636,6.066,6.083,14.6,18.3,12.2
246,West Chelsea/Hudson Yards,233,UN/Turtle Bay South,2.86,3.231,3.183,7.6,9.5,6.4
246,West Chelsea/Hudson Yards,234,Union Sq,1.84,2.592,2.588,6.2,7.8,5.2
246,West Chelsea/Hudson Yards,236,Upper East Side North,4.982,7.006,6.99,16.8,21.0,14.0
246,West Chelsea/Hudson Yards,237,Upper East Side South,3.659,4.961,4.957,11.9,14.9,9.9
246,West Chelsea/Hudson Yards,238,Upper West Side North,5.001,6.894,6.857,16.5,20.6,13.7
246,West Chelsea/Hudson Yards,239,Upper West Side South,4.022,5.56,5.53,13.3,16.6,11.1
246,West Chelsea/Hudson Yards,243,Washington Heights North,12.998,17.572,17.462,41.9,52.4,34.9
246,West Chelsea/Hudson Yards,244,Washington Heights South,11.149,15.135,15.042,36.1,45.1,30.1
246,West Chelsea/Hudson Yards,246,West Chelsea/Hudson Yards,0.0,0.0,0.0,0.0,0.0,0.0
246,West Chelsea/Hudson Yards,249,West Village,2.083,2.176,2.198,5.3,6.6,4.4
246,West Chelsea/Hudson Yards,261,World Trade Center,4.964,5.669,5.617,13.5,16.9,11.2
246,West Chelsea/Hudson Yards,262,Yorkville East,5.467,7.399,7.392,17.7,22.2,14.8
246,West Chelsea/Hudson Yards,263,Yorkville West,5.293,7.331,7.319,17.6,22.0,14.6
249,West Village,4,Alphabet City,2.497,3.404,3.378,8.1,10.1,6.8
249,West Village,12,Battery Park,3.672,4.589,4.555,10.9,13.7,9.1
249,West Village,13,Battery Park City,2.74,3.624,3.601,8.6,10.8,7.2
249,West Village,24,Bloomingdale,8.123,10.659,10.587,25.4,31.8,21.2
249,West Village,41,Central Harlem,8.887,12.128,12.058,28.9,36.2,24.1
249,West Village,42,Central Harlem North,10.67,14.567,14.483,34.8,43.4,29.0
249,West Village,43,Central Park,6.183,8.489,8.442,20.3,25.3,16.9
249,West Village,45,Chinatown,2.488,2.856,2.877,6.9,8.6,5.8
249,West Village,48,Clinton East,3.265,4.18,4.15,10.0,12.4,8.3
249,West Village,50,Clinton West,3.576,4.172,4.135,9.9,12.4,8.3
249,West Village,68,East Chelsea,1.558,1.789,1.773,4.3,5.3,3.5
249,West Village,74,East Harlem North,9.236,12.962,12.901,31.0,38.7,25.8
249,West Village,75,East Harlem South,7.821,11.009,10.96,26.3,32.9,21.9
249,West Village,79,East Village,1.626,2.212,2.195,5.3,6.6,4.4
249,West Village,87,Financial District North,3.108,3.475,3.442,8.3,10.3,6.9
249,West Village,88,Financial District South,3.543,4.2,4.164,10.0,12.5,8.3
249,West Village,90,Flatiron,0.99,1.357,1.349,3.2,4.0,2.7
249,West Village,100,Garment District,2.416,3.299,3.281,7.9,9.8,6.6
249,West Village,103,Governor's Island/Ellis Island/Liberty Island,6.124,8.569,8.531,20.5,25.6,17.1
249,West Village,107,Gramercy,1.609,1.849,1.854,4.5,5.6,3.7
